,id,FN,SN,LN,Captured,Sex,Length,Diam,Height,Whole,Shucke,Viscera,Shell,Rings
224,839,Jalapeno,Flow,Head,20201103T000000,I,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9.0
225,3293,Baby,Glock,Man,20200113T000000,M,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13.0
226,4830,Big,Glam,Death,20200801T000000,M,0.9519607464550398,,0.33177197263394875,2.1627754239218833,0.8591860659297369,0.6915033707736011,,12.0
227,2596,MC,Flow,Master,20200121T000000,F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8.0
228,2322,Jalapeno,Breeze,Master,20200407T000000,M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12.0
229,2036,Kid,Breeze,Kitty,20200510T000000,I,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5.0
230,4898,Boss,College,Man,20201011T000000,I,0.29448293124084385,0.33862147019537314,,0.13354448666666568,,,0.07022480025297574,5.0
231,4792,Baby,Block,Killer,20200402T000000,I,0.4402050635233523,0.48628474893922236,0.11848803944926861,0.4628625780939308,,,0.22669751267027966,9.0
232,1366,Baby,Breeze,Man,20200506T000000,I,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003,9.0
233,3148,Jalapeno,Breeze,Kitty,20200702T000000,F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12.0
234,41,DJ,Block,Head,20200821T000000,F,0.55,0.425,0.135,0.8515,0.36200000000000004,0.196,0.27,14.0
235,386,MC,Breeze,Man,20200102T000000,M,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12.0
236,3942,Dungeon,Glam,Killer,20200523T000000,F,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,11.0
237,3656,Boy,Breeze,Kitty,20200705T000000,I,0.53,0.395,0.125,0.6235,0.2975,0.10800000000000001,0.195,11.0
238,2685,Lil',Glam,Kitty,20200217T000000,M,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10.0
239,5484,DJ,Block,Killer,20201011T000000,I,0.639837330997298,,0.2787949905495265,0.7248606914384581,,0.22538651910469598,0.29189615767357296,10.0
240,4615,Baby,Rock,Head,20200308T000000,M,0.6947463668375965,,0.25848148613641414,1.006184563209327,,0.31383096428153173,,
241,5046,Kid,College,Machine,20200803T000000,I,,0.23508391906096543,0.0920625842985417,0.14034350539619497,0.17392186767896145,,0.18560978110796195,
242,1801,Boss,Flow,Killer,20200215T000000,M,0.605,0.475,0.15,1.15,0.575,0.23199999999999998,0.297,10.0
243,4828,DJ,Glam,Head,20200807T000000,F,0.8651337672223025,0.6037630292910259,0.2537878582272507,2.082661398602136,0.8216860892427791,0.47186745679831277,,15.0
244,1266,Dungeon,Glock,Master,20200513T000000,I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9.0
245,2418,Kid,College,Master,20200301T000000,F,0.465,0.35,0.13,0.494,0.1945,0.10300000000000001,0.155,18.0
246,49,MC,Full,Master,20200415T000000,F,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,9.0
247,2390,MC,Full,Killer,20200823T000000,F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16.0
248,3892,Monster,Glam,Machine,20200503T000000,F,0.5,0.4,0.15,0.8085,0.273,0.11199999999999999,0.295,13.0
249,2883,Monster,Full,Kitty,20200101T000000,I,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8.0
250,1931,Boy,Flow,Kitty,20200315T000000,M,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,9.0
251,5052,Jalapeno,Breeze,Head,20200713T000000,F,0.6650729929035001,0.50342928021712,0.21014675558522894,1.3410460242737092,,,,12.0
252,1206,Fresh,Glam,Man,20201208T000000,F,0.75,0.57,0.21,2.2359999999999998,1.109,0.5195,0.545,11.0
253,1602,Boss,Flow,Man,20200203T000000,I,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9.0
254,5114,Lil',Block,Man,20200719T000000,I,0.4679629442072056,,0.2410164254669087,0.38763690828520075,,,,
255,4417,Kid,Rock,Head,20200102T000000,M,0.8370498705731925,,0.2204940435122727,1.3092148947963622,,0.2510464021611459,0.4938026455256153,
256,3301,Jalapeno,Flow,Head,20200103T000000,F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,11.0
257,2867,MC,Full,Kitty,20200921T000000,I,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6.0
258,4698,Boy,Flow,Master,20201120T000000,M,0.78914741637447,,0.3798853540852554,2.4052532570793326,,0.6798571817731748,0.7674045893948116,
259,5508,Boy,Glock,Death,20201110T000000,M,0.8555844323399585,0.7115229974627699,,2.3579236949318574,,0.5243895088805051,,
260,4923,Fresh,Glam,Death,20200124T000000,I,0.3591424957955476,0.25725418594794247,0.11353350862646575,0.2873060104557087,0.14629580491534805,,0.11941213732613219,
261,5080,Big,Breeze,Death,20200811T000000,F,0.8596963177311185,0.5743439872360988,0.2737538913114859,1.8281506891112214,,0.374107025137505,0.4783199712052974,
262,803,Big,Breeze,Man,20201117T000000,I,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7.0
263,3264,MC,Flow,Death,20201012T000000,F,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12.0
264,2589,Big,Block,Death,20200914T000000,M,0.575,0.45,0.155,0.948,0.429,0.20600000000000002,0.259,7.0
265,788,Lil',Breeze,Man,20201121T000000,F,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9.0
266,3708,Kid,Flow,Machine,20200219T000000,F,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9.0
267,755,Fresh,Full,Machine,20200107T000000,M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13.0
268,3273,DJ,Rock,Kitty,20200508T000000,F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13.0
269,2822,Fresh,Rock,Kitty,20200422T000000,I,0.45,0.335,0.105,0.36200000000000004,0.1575,0.0795,0.1095,7.0
270,5174,Baby,Breeze,Killer,20200303T000000,F,0.7316696308925859,0.5665616231783449,0.23934530812116747,1.3712798472901935,,0.46439902355535284,0.5213190547094275,
271,390,Fresh,Glock,Killer,20200115T000000,I,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10.0
272,1698,Monster,Glam,Killer,20200813T000000,M,0.63,0.495,0.175,1.2695,0.605,0.271,0.32799999999999996,11.0
273,51,Jalapeno,Glam,Man,20200423T000000,M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,7.0
274,878,Fresh,Flow,Kitty,20200824T000000,F,0.635,0.485,0.165,1.2945,0.6679999999999999,0.2605,0.2715,9.0
275,1383,Boss,Rock,Kitty,20200104T000000,F,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12.0
276,2606,Baby,Rock,Machine,20200915T000000,M,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,10.0
277,1547,MC,Rock,Head,20200404T000000,I,0.38,0.29,0.1,0.237,0.10800000000000001,0.0395,0.08199999999999999,6.0
278,1696,Baby,Glam,Machine,20201219T000000,M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.33899999999999997,11.0
279,792,DJ,Flow,Head,20200322T000000,M,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9.0
280,78,Boy,Full,Head,20201101T000000,F,0.555,0.425,0.14,0.7879999999999999,0.282,0.1595,0.285,11.0
281,163,Lil',Full,Death,20201013T000000,F,0.725,0.56,0.21,2.141,0.65,0.39799999999999996,1.005,18.0
282,899,Boy,Glock,Kitty,20201212T000000,I,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5.0
283,3231,Dungeon,Block,Machine,20201018T000000,M,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,12.0
284,4788,Lil',Flow,Killer,20200302T000000,I,0.448068931812168,,0.26806876357180603,0.2917591115137153,,,0.24675490272366324,
285,1291,Fresh,Flow,Head,20200513T000000,I,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13.0
286,1063,DJ,Glock,Machine,20201223T000000,I,0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5.0
287,3699,Lil',Flow,Master,20200213T000000,M,0.65,0.525,0.19,1.3685,0.5975,0.29600000000000004,0.4,11.0
288,5595,Big,Block,Machine,20200413T000000,M,0.651832915790138,0.4719949965070826,0.25944341521850345,0.9833539119738662,,0.3315427614107939,,
289,5660,Baby,Full,Man,20201220T000000,F,0.5848735075125827,0.5903500902878216,,1.1305336107549728,,0.2501128332647904,0.4870418467592939,
290,4356,Dungeon,Glam,Man,20200307T000000,I,0.5341079132260466,,0.3064191481812782,0.6689386404332938,,0.16163168213714982,,5.0
291,63,Boss,Rock,Master,20200418T000000,M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,7.0
292,2184,Boy,Block,Master,20200514T000000,I,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6.0
293,1076,Boy,Glock,Man,20200208T000000,I,0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7.0
294,1678,Lil',Full,Man,20200619T000000,I,0.62,0.485,0.18,1.1540000000000001,0.4935,0.256,0.315,12.0
295,492,Jalapeno,Block,Death,20201210T000000,F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11.0
296,3067,DJ,Glam,Killer,20201013T000000,M,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11.0
297,1975,Monster,College,Master,20200415T000000,M,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,11.0
298,4123,Fresh,Glock,Kitty,20200624T000000,I,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8.0
299,1550,MC,Glock,Man,20201013T000000,I,0.385,0.3,0.09,0.308,0.1525,0.055999999999999994,0.0835,8.0
300,3867,MC,College,Death,20201204T000000,F,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15.0
301,3114,Boy,Rock,Death,20200119T000000,I,0.44,0.34,0.1,0.379,0.1725,0.0815,0.10099999999999999,7.0
302,5376,Big,Full,Killer,20200109T000000,I,0.5100361479247848,0.4040779515885087,0.11535823691381315,0.35613391971418684,,0.07856602820093102,,
303,3810,Big,Full,Kitty,20200215T000000,I,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8.0
304,37,Lil',Rock,Master,20200615T000000,F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8.0
305,3719,Big,Flow,Kitty,20200520T000000,I,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7.0
306,2303,Monster,College,Killer,20200722T000000,F,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,11.0
307,2703,Dungeon,Glam,Death,20200720T000000,M,0.68,0.53,0.18,1.5290000000000001,0.7635,0.3115,0.4025,11.0
308,2238,Big,Block,Master,20200124T000000,I,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,8.0
309,3136,Jalapeno,Full,Man,20201220T000000,M,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11.0
310,3746,Big,Breeze,Machine,20200323T000000,I,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,7.0
311,5289,Lil',Block,Master,20200918T000000,M,0.6574123349858416,0.6589379703528003,0.3337968718519963,1.600505757580256,,,,
312,2774,Dungeon,Full,Machine,20201221T000000,F,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,9.0
313,2527,Fresh,Flow,Man,20200608T000000,M,0.595,0.49,0.185,1.185,0.48200000000000004,0.2015,0.361,10.0
314,445,Dungeon,College,Killer,20201209T000000,F,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275,9.0
315,3738,Kid,Breeze,Man,20201209T000000,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9.0
316,1117,Fresh,Glam,Man,20200610T000000,I,0.53,0.4,0.125,0.617,0.27899999999999997,0.127,0.19,8.0
317,3297,Kid,Glam,Death,20200606T000000,M,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17.0
318,4559,Jalapeno,Rock,Head,20201207T000000,I,0.6524641949141086,,0.17715201497932376,0.6323294359272611,,,0.25837076381128654,
319,4113,Big,Glock,Kitty,20200310T000000,I,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,8.0
320,1936,Boy,Block,Death,20200606T000000,M,0.625,0.495,0.155,1.0485,0.48700000000000004,0.212,0.3215,11.0
321,4365,Boy,Block,Head,20201008T000000,I,0.616856174204421,0.6135768187921484,0.333515117497485,1.0374836354730668,,0.36338565302940184,0.3828665647432128,12.0
322,4310,Kid,College,Kitty,20201008T000000,F,0.7244523266432413,0.5657328799513623,,1.0191472214530397,,,,10.0
323,3467,MC,College,Man,20200807T000000,M,0.66,0.525,0.18,1.4780000000000002,0.5815,0.381,0.37200000000000005,10.0
324,4196,Kid,Full,Man,20201115T000000,M,0.7749706899871741,0.6585067901278836,0.3417640906137003,1.0920518724680828,,,,6.0
325,4363,Boy,College,Machine,20201114T000000,I,0.39745042611871856,,,0.4097216188460201,,0.043740565580864844,,3.0
326,1502,Lil',College,Kitty,20200320T000000,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11.0
327,3145,MC,College,Death,20200513T000000,M,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13.0
328,3869,DJ,Block,Head,20200924T000000,F,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205,9.0
329,3188,Boss,Block,Head,20200624T000000,M,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,16.0
330,1100,Baby,Breeze,Machine,20200613T000000,I,0.5,0.375,0.12,0.542,0.215,0.11599999999999999,0.17,9.0
331,4521,Boy,Block,Killer,20201218T000000,M,0.8923523088646124,0.5735648512325956,0.27180724526215755,2.153311003532982,0.9589088760503076,0.4220496582831411,,16.0
332,2561,Monster,Flow,Death,20201110T000000,I,0.44,0.345,0.115,0.545,0.26899999999999996,0.111,0.1305,6.0
333,3144,Lil',Rock,Man,20200221T000000,F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.0
334,2370,DJ,Breeze,Machine,20200620T000000,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8.0
335,2117,Boy,Block,Machine,20201102T000000,F,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7.0
336,1351,MC,Flow,Kitty,20200910T000000,F,0.595,0.465,0.155,1.026,0.4645,0.11199999999999999,0.305,12.0
337,1784,Big,Flow,Machine,20200504T000000,M,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8.0
338,1223,Boss,Rock,Master,20200521T000000,I,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6.0
339,3986,Monster,Rock,Master,20200917T000000,F,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,10.0
340,4087,Monster,Glock,Head,20201209T000000,I,0.595,0.475,0.155,0.9840000000000001,0.4865,0.184,0.2755,10.0
341,3064,Kid,Rock,Man,20200907T000000,M,0.635,0.5,0.18,1.1540000000000001,0.4405,0.2315,0.387,9.0
342,4910,Monster,Full,Death,20200303T000000,F,0.6061099577020899,0.5756223646649016,0.17109858917539308,0.8183612420055213,,0.1849217371014989,0.38331465528857134,
343,5317,Baby,College,Kitty,20201123T000000,F,0.6395907358526913,,,1.022794059730234,,0.3633539790417749,,13.0
344,3222,Boss,Block,Man,20200119T000000,M,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18.0
345,4944,Fresh,Glock,Killer,20200802T000000,I,0.7154849619312271,,0.24175964480723067,0.8615614804737934,,0.21843289567759755,,
346,3530,Big,Breeze,Man,20200315T000000,I,0.36,0.265,0.09,0.2055,0.096,0.037000000000000005,0.0585,7.0
347,1808,Monster,Full,Head,20200918T000000,F,0.635,0.475,0.15,1.1845,0.5329999999999999,0.307,0.29100000000000004,10.0
348,1456,Fresh,Block,Head,20201223T000000,I,0.475,0.365,0.115,0.45899999999999996,0.2175,0.09300000000000001,0.1165,7.0
349,5297,Dungeon,Breeze,Head,20200615T000000,M,0.8038004400069239,,0.26119054528605623,1.4510352979010237,,0.3715851940014955,0.44057546719348384,
350,2806,Big,Glock,Kitty,20200223T000000,F,0.675,0.525,0.17,1.7109999999999999,0.8365,0.35200000000000004,0.475,9.0
351,2694,Fresh,Rock,Death,20201014T000000,F,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10.0
352,4613,MC,Block,Master,20200406T000000,M,0.8113131337180975,,0.2566023465163092,1.3007124767637246,,,0.5290989348123023,13.0
353,845,Kid,Rock,Kitty,20201123T000000,M,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.20199999999999999,9.0
354,3877,Fresh,Glam,Kitty,20200317T000000,F,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,15.0
355,4637,Boss,Rock,Killer,20200706T000000,M,0.6556317638244888,,0.1532788407812728,1.2177447946335698,,,0.3756691630199052,14.0
356,4519,Kid,College,Killer,20200215T000000,I,0.6916081537008378,0.46235140759496324,0.1855249944910728,0.790358125520601,,0.24768409779145317,0.26234308216982716,7.0
357,2415,DJ,Rock,Killer,20201206T000000,M,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10.0
358,4819,Monster,Block,Killer,20200215T000000,I,0.4814961456287793,,0.2338448624420206,0.19503766505764417,,0.14017066321232005,,3.0
359,5538,Lil',College,Man,20201209T000000,F,0.8243960785371557,,,1.5056091207304072,,,0.5702980012515034,11.0
360,4115,Kid,Glam,Head,20200212T000000,F,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10.0
361,2620,Lil',Glam,Death,20200305T000000,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10.0
362,4734,Lil',Glock,Kitty,20200511T000000,F,,0.4896575747440571,0.32343978631589265,1.149603771960662,,0.4403405125408787,0.3186252948801688,6.0
363,3130,Dungeon,Flow,Man,20200620T000000,M,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11.0
364,667,Baby,Breeze,Master,20200609T000000,F,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15.0
365,5089,Monster,Flow,Machine,20201017T000000,M,0.6890916655154717,,,0.9700190417646232,,,,
366,294,Big,Flow,Man,20200320T000000,M,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26.0
367,3601,Baby,Rock,Machine,20200117T000000,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8.0
368,4996,Boss,Glam,Kitty,20200616T000000,M,0.8131633133637335,0.5427423366964081,,1.506243009199899,,,,13.0
369,1271,Jalapeno,College,Master,20200412T000000,I,0.47,0.355,0.12,0.39299999999999996,0.16699999999999998,0.0885,0.115,8.0
370,1055,Boy,Glock,Machine,20200215T000000,I,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4.0
371,289,DJ,Block,Machine,20200802T000000,F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10.0
372,2306,Fresh,Glock,Killer,20200210T000000,F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12.0
373,3300,Jalapeno,Rock,Man,20200322T000000,F,0.615,0.5,0.205,1.1055,0.4445,0.22699999999999998,0.39,16.0
374,3037,Boss,Glock,Man,20200718T000000,M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9.0
375,1404,Fresh,Flow,Kitty,20200104T000000,F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10.0
376,4632,DJ,Glock,Death,20200523T000000,F,0.7309540365262515,,0.37928717634699693,1.908299576810273,,0.49362414384774495,0.49577049796854705,
377,2951,DJ,Glock,Kitty,20200211T000000,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11.0
378,5622,DJ,Flow,Death,20200918T000000,F,,0.5068461801307869,,1.0750093062871522,,0.23702406864833792,,
379,4718,Jalapeno,Flow,Death,20200109T000000,F,0.7833324064013468,0.5641817665029585,,1.2106622096442603,,0.2542156567097659,0.4390826841614051,7.0
380,2837,Lil',Flow,Kitty,20200718T000000,F,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8.0
381,103,Monster,Flow,Master,20201006T000000,M,0.53,0.415,0.14,0.7240000000000001,0.3105,0.1675,0.205,10.0
382,4445,Kid,Full,Head,20201117T000000,I,0.5668954999696558,,0.30520922694552455,0.48305613756008264,,0.11802728277283633,,2.0
383,1529,Monster,Full,Master,20201113T000000,M,0.74,0.57,0.18,1.8725,0.9115,0.42700000000000005,0.446,10.0
384,2207,Monster,Rock,Head,20200612T000000,M,0.42,0.34,0.115,0.4215,0.175,0.09300000000000001,0.135,8.0
385,2292,MC,College,Man,20200205T000000,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9.0
386,5510,Fresh,Glock,Master,20200915T000000,I,0.35422839699291714,,0.15673714296977154,0.07859623011498046,,0.05481153808720875,0.1127396652247554,2.0
387,1866,Lil',Breeze,Death,20200812T000000,I,0.52,0.385,0.115,0.581,0.2555,0.156,0.14300000000000002,10.0
388,354,Kid,Block,Killer,20201216T000000,M,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,16.0
389,1001,Baby,College,Killer,20200321T000000,M,0.595,0.475,0.165,1.213,0.621,0.2435,0.27399999999999997,9.0
390,2073,Dungeon,Breeze,Machine,20200402T000000,F,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,7.0
391,5123,Baby,Glam,Machine,20200119T000000,I,0.6286958391699292,0.5469857157363703,0.26547108018451604,0.6376817758181357,,0.20172781312983912,0.3439953558570716,
392,2013,MC,Full,Killer,20201017T000000,M,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10.0
393,1254,Jalapeno,Full,Machine,20200106T000000,I,0.425,0.325,0.11,0.3335,0.17300000000000001,0.045,0.1,7.0
394,4372,DJ,College,Master,20200411T000000,M,0.6750735395348526,,0.3263634088332684,1.0960433325375591,,,0.4358263100426125,
395,5121,Boss,Flow,Machine,20200701T000000,F,,0.2908803936827223,0.22207305083575096,0.38938371393350624,0.2669331799072198,0.06304900319552326,,
396,2259,Lil',Glock,Man,20200922T000000,F,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13.0
397,5149,Big,Rock,Killer,20201219T000000,I,,0.5904570144645057,,0.9658447753515126,,0.315976292103496,,
398,1888,Fresh,Glam,Death,20200624T000000,F,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,11.0
399,2254,Boy,Rock,Machine,20201006T000000,M,0.65,0.495,0.18,1.7930000000000001,0.8005,0.33899999999999997,0.53,14.0
400,1672,Monster,College,Death,20201020T000000,F,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10.0
401,452,Big,Glock,Head,20200509T000000,F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17.0
402,3465,Jalapeno,Breeze,Man,20200414T000000,F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9.0
403,4677,Baby,Flow,Man,20200114T000000,I,0.5845576526278087,,0.2478815807846544,0.9425883935624227,,,,6.0
404,5489,Dungeon,College,Man,20200503T000000,M,0.7306688956814712,0.5681802400055807,,1.3496710466841457,0.6973929719207627,0.4944704095594799,0.45324277285607406,
405,1829,Baby,College,Master,20200324T000000,I,0.365,0.27,0.085,0.19699999999999998,0.0815,0.0325,0.065,6.0
406,2540,Dungeon,Full,Machine,20200609T000000,F,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,13.0
407,3676,Boy,Block,Man,20200320T000000,F,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.0
408,2302,Monster,College,Kitty,20200914T000000,M,0.46,0.375,0.13,0.5735,0.2505,0.11900000000000001,0.195,9.0
409,893,Lil',Glam,Death,20200502T000000,I,0.24,0.175,0.055,0.0705,0.025,0.013999999999999999,0.021,5.0
410,2900,Dungeon,Rock,Killer,20201216T000000,F,0.55,0.435,0.14,0.745,0.34700000000000003,0.174,0.2265,9.0
411,5570,Boy,Glock,Kitty,20200524T000000,F,0.46490100511475624,0.4832556870109191,,0.5367183978914116,,0.37815787959426606,,
412,4039,Dungeon,Breeze,Man,20201205T000000,I,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,11.0
413,1425,Boss,Glam,Man,20200215T000000,F,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.565,12.0
414,4680,Baby,College,Head,20200603T000000,F,0.6476085007197885,,,1.201602634785335,,0.4134174332434017,,
415,5628,DJ,Glam,Killer,20200321T000000,I,0.5477408447774436,,0.19680576323579216,0.8412965381160425,,,0.3459667546765094,
416,2242,Jalapeno,Block,Master,20200206T000000,F,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.0
417,3563,Big,Glam,Master,20200903T000000,I,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8.0
418,624,Baby,Block,Man,20200616T000000,I,0.465,0.36,0.105,0.498,0.214,0.11599999999999999,0.14,15.0
419,313,Boy,College,Man,20200704T000000,F,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23.0
420,2237,MC,Block,Machine,20200201T000000,M,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17.0
421,3090,Fresh,Rock,Death,20201114T000000,M,0.46,0.355,0.14,0.491,0.207,0.115,0.174,10.0
422,654,Monster,Full,Man,20200809T000000,F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10.0
423,623,Fresh,Block,Machine,20200913T000000,F,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17.0
424,5072,Dungeon,Breeze,Man,20201005T000000,M,0.7481988260597557,,0.1796214016982304,0.9170469550768777,,,0.2754084900542867,
425,3957,Dungeon,Glock,Man,20200212T000000,F,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10.0
426,4351,Boy,Rock,Killer,20200212T000000,I,0.26412148501961735,0.2989979021750225,0.2369681075906581,0.08450821091569341,,,,
427,4122,Lil',Breeze,Machine,20201221T000000,I,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8.0
428,4580,Kid,Breeze,Death,20200111T000000,M,,0.5697958432900493,0.30297773081512547,0.9991989082017776,,,,22.0
429,5106,Lil',Glam,Killer,20200423T000000,F,0.757078472181333,,0.259321577161293,1.0898770175548824,,0.2526123499374987,0.27936705966081665,
430,4751,DJ,Flow,Death,20200305T000000,I,,,0.12428876518987558,0.45050664972703763,,,0.15399972472375004,10.0
431,3158,Boy,Block,Man,20200716T000000,M,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,9.0
432,462,Lil',Full,Killer,20200506T000000,I,0.24,0.185,0.07,0.0715,0.026000000000000002,0.018000000000000002,0.025,6.0
